jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
5376,vasp_std,1,272,1,3487,2020-11-16T18:23:12,2020-11-16T19:21:19,162.333,32021400,vasp,0.003676471,1,user_13
5377,vasp_std,1,272,1,3796,2020-11-16T18:23:12,2020-11-16T19:26:28,175.374,32302700,vasp,0.003676471,1,user_13
5378,vasp_std,1,272,1,3559,2020-11-16T18:23:12,2020-11-16T19:22:31,168.39,30728000,vasp,0.003676471,1,user_13
5379,vasp_std,1,272,1,3940,2020-11-16T18:23:13,2020-11-16T19:28:53,166.031,30560900,vasp,0.003676471,1,user_13
5380,vasp_std,1,272,1,3287,2020-11-16T21:16:06,2020-11-16T22:10:53,172.025,32230900,vasp,0.003676471,1,user_13
5381,vasp_std,1,272,1,3387,2020-11-16T21:26:19,2020-11-16T22:22:46,172.157,31931100,vasp,0.003676471,1,user_13
5382,vasp_std,1,272,1,3608,2020-11-16T21:26:19,2020-11-16T22:26:27,170.015,32258500,vasp,0.003676471,1,user_13
5383,vasp_std,1,272,1,3491,2020-11-16T21:41:33,2020-11-16T22:39:44,181.852,31313100,vasp,0.003676471,1,user_13
5384,vasp_std,1,272,1,3474,2020-11-16T22:14:37,2020-11-16T23:12:31,172.745,33324000,vasp,0.003676471,1,user_13
5385,vasp_std,1,272,1,3876,2020-11-16T22:59:14,2020-11-17T00:03:50,166.914,32604400,vasp,0.003676471,1,user_13
5386,vasp_std,1,272,1,3591,2020-11-16T23:44:05,2020-11-17T00:43:56,169.788,30958800,vasp,0.003676471,1,user_13
5387,vasp_std,1,272,1,3616,2020-11-16T23:44:05,2020-11-17T00:44:21,166.887,32958400,vasp,0.003676471,1,user_13
5388,vasp_std,1,272,1,3889,2020-11-16T23:44:05,2020-11-17T00:48:54,168.011,30786500,vasp,0.003676471,1,user_13
5389,vasp_std,1,272,1,3830,2020-11-16T23:44:05,2020-11-17T00:47:55,164.412,32906200,vasp,0.003676471,1,user_13
5390,vasp_std,1,272,1,3555,2020-11-16T23:44:05,2020-11-17T00:43:20,171.993,31180900,vasp,0.003676471,1,user_13
5391,vasp_std,1,272,1,3288,2020-11-16T23:44:05,2020-11-17T00:38:53,175.898,31292400,vasp,0.003676471,1,user_13
5392,vasp_std,1,272,1,3551,2020-11-17T00:05:33,2020-11-17T01:04:44,176.615,32523500,vasp,0.003676471,1,user_13
5393,vasp_std,1,272,1,3279,2020-11-17T00:05:33,2020-11-17T01:00:12,171.361,33291800,vasp,0.003676471,1,user_13
5394,vasp_std,1,272,1,3333,2020-11-17T00:22:18,2020-11-17T01:17:51,172.323,31199600,vasp,0.003676471,1,user_13
5395,vasp_std,1,272,1,3633,2020-11-17T02:12:08,2020-11-17T03:12:41,166.93,32893700,vasp,0.003676471,1,user_13
5396,vasp_std,1,272,1,3894,2020-11-17T02:12:08,2020-11-17T03:17:02,174.984,32480200,vasp,0.003676471,1,user_13
5397,vasp_std,1,272,1,3245,2020-11-17T02:19:20,2020-11-17T03:13:25,172.057,32485900,vasp,0.003676471,1,user_13
5398,vasp_std,1,272,1,3268,2020-11-17T04:50:39,2020-11-17T05:45:07,172.788,32183300,vasp,0.003676471,1,user_13
5399,vasp_std,1,272,1,3914,2020-11-17T04:50:39,2020-11-17T05:55:53,170.22,32149200,vasp,0.003676471,1,user_13
5400,vasp_std,1,272,1,3229,2020-11-17T04:50:39,2020-11-17T05:44:28,178.715,31535500,vasp,0.003676471,1,user_13
5401,vasp_std,1,272,1,4357,2020-11-17T04:52:50,2020-11-17T06:05:27,163.784,31820100,vasp,0.003676471,1,user_13
5402,vasp_std,1,272,1,3733,2020-11-17T04:52:50,2020-11-17T05:55:03,160.899,31133700,vasp,0.003676471,1,user_13
5403,vasp_std,1,272,1,3279,2020-11-17T04:52:51,2020-11-17T05:47:30,175.104,31663400,vasp,0.003676471,1,user_13
5404,vasp_std,1,272,1,3307,2020-11-17T04:54:49,2020-11-17T05:49:56,168.523,31241600,vasp,0.003676471,1,user_13
5405,vasp_std,1,272,1,4283,2020-11-17T04:54:49,2020-11-17T06:06:12,165.502,31846000,vasp,0.003676471,1,user_13
5406,vasp_std,1,272,1,4357,2020-11-17T04:54:49,2020-11-17T06:07:26,164.549,31566000,vasp,0.003676471,1,user_13
5407,vasp_std,1,272,1,3463,2020-11-17T04:54:49,2020-11-17T05:52:32,172.77,32726400,vasp,0.003676471,1,user_13
5408,vasp_std,1,272,1,4455,2020-11-17T04:59:27,2020-11-17T06:13:42,171.631,34498600,vasp,0.003676471,1,user_13
5409,vasp_std,1,272,1,4086,2020-11-17T05:03:25,2020-11-17T06:11:31,164.8,31959400,vasp,0.003676471,1,user_13
5410,vasp_std,1,272,1,3887,2020-11-17T05:03:25,2020-11-17T06:08:12,172.726,33414100,vasp,0.003676471,1,user_13
5411,vasp_std,1,272,1,3916,2020-11-17T05:03:25,2020-11-17T06:08:41,169.608,32663100,vasp,0.003676471,1,user_13
5412,vasp_std,1,272,1,3934,2020-11-17T05:18:01,2020-11-17T06:23:35,171.155,33074800,vasp,0.003676471,1,user_13
5413,vasp_std,1,272,1,3676,2020-11-17T07:26:49,2020-11-17T08:28:05,173.449,30685000,vasp,0.003676471,1,user_13
5414,vasp_std,1,272,1,3914,2020-11-17T07:41:17,2020-11-17T08:46:31,165.194,31341700,vasp,0.003676471,1,user_13
5415,vasp_std,1,272,1,3879,2020-11-17T07:55:11,2020-11-17T08:59:50,167.59,31618400,vasp,0.003676471,1,user_13
5416,vasp_std,1,272,1,3372,2020-11-17T07:59:38,2020-11-17T08:55:50,173.66,32815100,vasp,0.003676471,1,user_13
5417,vasp_std,1,272,1,3679,2020-11-17T07:59:41,2020-11-17T09:01:00,164.592,32782600,vasp,0.003676471,1,user_13
5418,vasp_std,1,272,1,4315,2020-11-17T07:59:41,2020-11-17T09:11:36,165.813,31569600,vasp,0.003676471,1,user_13
5419,vasp_std,1,272,1,3705,2020-11-17T08:07:55,2020-11-17T09:09:40,166.132,32794200,vasp,0.003676471,1,user_13
5420,vasp_std,1,272,1,3513,2020-11-17T08:09:49,2020-11-17T09:08:22,177.762,31825400,vasp,0.003676471,1,user_13
5421,vasp_std,1,272,1,3697,2020-11-17T08:41:50,2020-11-17T09:43:27,159.525,32849700,vasp,0.003676471,1,user_13
5422,vasp_std,1,272,1,3545,2020-11-17T08:41:50,2020-11-17T09:40:55,169.987,33215400,vasp,0.003676471,1,user_13
5423,vasp_std,1,272,1,3691,2020-11-17T09:41:55,2020-11-17T10:43:26,164.054,32721500,vasp,0.003676471,1,user_13
5424,vasp_std,1,272,1,3954,2020-11-17T10:02:42,2020-11-17T11:08:36,173.145,31026500,vasp,0.003676471,1,user_13
5425,vasp_std,1,272,1,3288,2020-11-17T10:02:42,2020-11-17T10:57:30,169.284,33100800,vasp,0.003676471,1,user_13
5426,vasp_std,1,272,1,3564,2020-11-17T10:02:42,2020-11-17T11:02:06,170.458,33410800,vasp,0.003676471,1,user_13
5427,vasp_std,1,272,1,3735,2020-11-17T10:02:42,2020-11-17T11:04:57,167.063,31635300,vasp,0.003676471,1,user_13
5428,vasp_std,1,272,1,3691,2020-11-17T10:02:43,2020-11-17T11:04:14,163.354,31626100,vasp,0.003676471,1,user_13
5429,vasp_std,1,272,1,3858,2020-11-17T10:04:24,2020-11-17T11:08:42,170.6,32519900,vasp,0.003676471,1,user_13
5430,vasp_std,1,272,1,3814,2020-11-17T10:19:36,2020-11-17T11:23:10,168.248,32070000,vasp,0.003676471,1,user_13
5431,vasp_std,1,272,1,4150,2020-11-17T10:19:36,2020-11-17T11:28:46,170.665,33556900,vasp,0.003676471,1,user_13
5432,vasp_std,1,272,1,3501,2020-11-17T10:19:36,2020-11-17T11:17:57,180.434,31920900,vasp,0.003676471,1,user_13
5433,vasp_std,1,272,1,3278,2020-11-17T10:19:36,2020-11-17T11:14:14,174.448,32644400,vasp,0.003676471,1,user_13
5434,vasp_std,1,272,1,3529,2020-11-17T10:20:59,2020-11-17T11:19:48,179.558,34225200,vasp,0.003676471,1,user_13
5435,vasp_std,1,272,1,3609,2020-11-17T10:20:59,2020-11-17T11:21:08,168.835,33490200,vasp,0.003676471,1,user_13
5436,vasp_std,1,272,1,3267,2020-11-17T10:20:59,2020-11-17T11:15:26,170.478,32981000,vasp,0.003676471,1,user_13
5437,vasp_std,1,272,1,4099,2020-11-17T10:20:59,2020-11-17T11:29:18,174.1,34349200,vasp,0.003676471,1,user_13
5438,vasp_std,1,272,1,3596,2020-11-17T10:26:13,2020-11-17T11:26:09,175.779,31885800,vasp,0.003676471,1,user_13
5439,vasp_std,1,272,1,3698,2020-11-17T11:36:02,2020-11-17T12:37:40,165.539,32291600,vasp,0.003676471,1,user_13
5440,vasp_std,1,272,1,3891,2020-11-17T11:42:09,2020-11-17T12:47:00,169.214,32408900,vasp,0.003676471,1,user_13
5441,vasp_wannier_ncl_cori,1,272,1,3855,2020-11-17T11:46:17,2020-11-17T12:50:32,168.765,32922500,vasp,0.003676471,1,user_13
5442,vasp_std,1,272,1,3902,2020-11-17T11:48:17,2020-11-17T12:53:19,174.241,32917900,vasp,0.003676471,1,user_13
5443,vasp_std,1,272,1,3806,2020-11-17T11:56:43,2020-11-17T13:00:09,170.274,30683300,vasp,0.003676471,1,user_13
5444,vasp_std,1,272,1,3879,2020-11-17T11:58:49,2020-11-17T13:03:28,168.42,32263300,vasp,0.003676471,1,user_13
5445,vasp_std,1,272,1,3305,2020-11-17T11:59:07,2020-11-17T12:54:12,175.491,32876600,vasp,0.003676471,1,user_13
5446,vasp_std,1,272,1,3784,2020-11-17T11:59:24,2020-11-17T13:02:28,170.828,33488400,vasp,0.003676471,1,user_13
5447,vasp_std,1,272,1,3386,2020-11-17T11:59:24,2020-11-17T12:55:50,169.725,33022400,vasp,0.003676471,1,user_13
5448,vasp_std,1,272,1,3419,2020-11-17T11:59:24,2020-11-17T12:56:23,167.28,31400100,vasp,0.003676471,1,user_13
5449,vasp_std,1,272,1,3647,2020-11-17T11:59:24,2020-11-17T13:00:11,165.36,31531700,vasp,0.003676471,1,user_13
5450,vasp_std,1,272,1,3312,2020-11-17T11:59:25,2020-11-17T12:54:37,173.799,31597000,vasp,0.003676471,1,user_13
5451,vasp_std,1,272,1,3752,2020-11-17T11:59:25,2020-11-17T13:01:57,171.178,31305500,vasp,0.003676471,1,user_13
5452,vasp_std_knl,1,272,1,3691,2020-11-17T12:03:12,2020-11-17T13:04:43,171.429,31613500,vasp,0.003676471,1,user_13
5453,vasp_std,1,272,1,3974,2020-11-17T12:03:12,2020-11-17T13:09:26,173.063,30909400,vasp,0.003676471,1,user_13
5454,vasp_std,1,272,1,4129,2020-11-17T12:10:30,2020-11-17T13:19:19,169.524,33615300,vasp,0.003676471,1,user_13
5455,vasp_std,1,272,1,3627,2020-11-17T12:10:30,2020-11-17T13:10:57,168.206,32745300,vasp,0.003676471,1,user_13
5456,vasp_std,1,272,1,3683,2020-11-17T12:10:30,2020-11-17T13:11:53,173.403,33233400,vasp,0.003676471,1,user_13
5457,vasp_std,1,272,1,1866,2020-11-17T14:05:56,2020-11-17T14:37:02,193.678,34509100,vasp,0.003676471,1,user_13
5458,vasp_std,1,272,1,2170,2020-11-17T14:11:33,2020-11-17T14:47:43,201.7,33411200,vasp,0.003676471,1,user_13
5459,vasp_std,1,272,1,1443,2020-11-17T15:15:28,2020-11-17T15:39:31,267.242,42729500,vasp,0.003676471,1,user_13
5460,vasp_gam,1,272,1,1697,2020-11-17T15:15:28,2020-11-17T15:43:45,248.613,37782600,vasp,0.003676471,1,user_13
5461,vasp_std,1,272,1,1354,2020-11-17T15:34:14,2020-11-17T15:56:48,270.846,43739700,vasp,0.003676471,1,user_13
5462,vasp_std,1,272,1,1502,2020-11-17T15:34:14,2020-11-17T15:59:16,252.021,43698400,vasp,0.003676471,1,user_13
5463,vasp_std,1,272,1,1426,2020-11-17T15:46:14,2020-11-17T16:10:00,271.214,39812000,vasp,0.003676471,1,user_13
5464,vasp_std,1,272,1,1470,2020-11-17T16:01:17,2020-11-17T16:25:47,266.131,43278100,vasp,0.003676471,1,user_13
5465,vasp_gam,1,272,1,1472,2020-11-17T16:01:17,2020-11-17T16:25:49,272.517,41570700,vasp,0.003676471,1,user_13
5466,vasp_std,1,272,1,1417,2020-11-17T16:10:25,2020-11-17T16:34:02,264.555,39823900,vasp,0.003676471,1,user_13
5467,vasp_std,1,272,1,1465,2020-11-17T16:12:24,2020-11-17T16:36:49,263.897,42714700,vasp,0.003676471,1,user_13
5468,vasp_std,1,272,1,1448,2020-11-17T16:12:24,2020-11-17T16:36:32,268.194,38687800,vasp,0.003676471,1,user_13
5469,vasp_std,1,272,1,1646,2020-11-17T16:16:14,2020-11-17T16:43:40,258.187,42357200,vasp,0.003676471,1,user_13
5470,vasp_gam,1,272,1,1353,2020-11-17T16:16:14,2020-11-17T16:38:47,273.212,40569100,vasp,0.003676471,1,user_13
5471,vasp.611.cori_ncl,1,272,1,1619,2020-11-17T16:16:15,2020-11-17T16:43:14,266.637,43031600,vasp,0.003676471,1,user_13
5472,vasp_ncl,1,272,1,1445,2020-11-17T16:16:15,2020-11-17T16:40:20,265.74,40692800,vasp,0.003676471,1,user_13
5473,vasp_std,1,272,1,1574,2020-11-17T16:16:15,2020-11-17T16:42:29,261.766,40185800,vasp,0.003676471,1,user_13
5474,vasp_std,1,272,1,1387,2020-11-17T16:16:15,2020-11-17T16:39:22,251.887,39179600,vasp,0.003676471,1,user_13
5475,vasp_std,1,272,1,1541,2020-11-17T16:20:23,2020-11-17T16:46:04,266.505,40268100,vasp,0.003676471,1,user_13
5476,vasp_gam,1,272,1,1447,2020-11-17T16:22:30,2020-11-17T16:46:37,266.261,42602100,vasp,0.003676471,1,user_13
5477,vasp_std,1,272,1,1336,2020-11-17T16:24:27,2020-11-17T16:46:43,262.827,41631600,vasp,0.003676471,1,user_13
5478,vasp_std,1,272,1,1587,2020-11-17T16:24:28,2020-11-17T16:50:55,261.114,41710900,vasp,0.003676471,1,user_13
5479,vasp_std,1,272,1,1410,2020-11-17T16:24:28,2020-11-17T16:47:58,255.126,41534700,vasp,0.003676471,1,user_13
5480,vasp_std_knl,1,272,1,1495,2020-11-17T16:33:19,2020-11-17T16:58:14,274.957,44087500,vasp,0.003676471,1,user_13
5481,vasp_std,1,272,1,1450,2020-11-17T16:33:19,2020-11-17T16:57:29,266.271,42692000,vasp,0.003676471,1,user_13
5482,vasp_std_knl_20170629,1,272,1,1418,2020-11-17T16:33:19,2020-11-17T16:56:57,264.521,42816800,vasp,0.003676471,1,user_13
5483,vasp_std_knl_20170629,1,272,1,1559,2020-11-17T16:33:19,2020-11-17T16:59:18,256.976,42306300,vasp,0.003676471,1,user_13
5484,vasp_std,1,272,1,1416,2020-11-17T16:48:34,2020-11-17T17:12:10,264.681,40415600,vasp,0.003676471,1,user_13
5485,vasp_std,1,272,1,1332,2020-11-17T16:57:15,2020-11-17T17:19:27,269.818,41341200,vasp,0.003676471,1,user_13
5486,vasp_std,1,272,1,1394,2020-11-17T16:57:15,2020-11-17T17:20:29,261.489,42784700,vasp,0.003676471,1,user_13
5487,vasp_std_knl,1,272,1,1536,2020-11-17T17:04:59,2020-11-17T17:30:35,258.953,40445800,vasp,0.003676471,1,user_13
5488,vasp_gam,1,272,1,1413,2020-11-17T17:04:59,2020-11-17T17:28:32,264.924,39940400,vasp,0.003676471,1,user_13
5489,vasp_std,1,272,1,1521,2020-11-17T17:04:59,2020-11-17T17:30:20,258.894,42584900,vasp,0.003676471,1,user_13
5490,vasp_std_knl,1,272,1,1549,2020-11-17T17:05:02,2020-11-17T17:30:51,251.52,41995700,vasp,0.003676471,1,user_13
5491,vasp_std,1,272,1,1449,2020-11-17T17:07:05,2020-11-17T17:31:14,256.009,41094300,vasp,0.003676471,1,user_13
5492,vasp_ncl,1,272,1,1370,2020-11-17T17:07:05,2020-11-17T17:29:55,275.125,41040000,vasp,0.003676471,1,user_13
5493,vasp_std,1,272,1,1517,2020-11-17T17:08:57,2020-11-17T17:34:14,254.974,42368100,vasp,0.003676471,1,user_13
5494,vasp_std,1,272,1,1482,2020-11-17T17:08:57,2020-11-17T17:33:39,252.356,41440500,vasp,0.003676471,1,user_13
5495,vasp_std,1,272,1,1299,2020-11-17T17:24:55,2020-11-17T17:46:34,273.428,41295700,vasp,0.003676471,1,user_13
5496,vasp_std,1,272,1,1335,2020-11-17T17:24:55,2020-11-17T17:47:10,281.303,41712800,vasp,0.003676471,1,user_13
5497,vasp_std,1,272,1,1460,2020-11-17T17:29:49,2020-11-17T17:54:09,255.957,42236400,vasp,0.003676471,1,user_13
5498,vasp_std,1,272,1,1521,2020-11-17T17:47:10,2020-11-17T18:12:31,253.519,39806800,vasp,0.003676471,1,user_13
5499,vasp_std,1,272,1,1637,2020-11-17T17:47:11,2020-11-17T18:14:28,259.951,42737100,vasp,0.003676471,1,user_13
5500,vasp_std,1,272,1,1658,2020-11-17T17:56:01,2020-11-17T18:23:39,247.002,41985600,vasp,0.003676471,1,user_13
5501,vasp_gam_fixed_c,1,272,1,1578,2020-11-17T18:03:29,2020-11-17T18:29:47,252.85,41806900,vasp,0.003676471,1,user_13
5502,vasp_std,1,272,1,1615,2020-11-17T18:05:21,2020-11-17T18:32:16,273.236,41795300,vasp,0.003676471,1,user_13
5503,vasp_std,1,272,1,1378,2020-11-17T18:11:12,2020-11-17T18:34:10,260.826,42278400,vasp,0.003676471,1,user_13
5504,vasp_std,1,272,1,1342,2020-11-17T18:11:13,2020-11-17T18:33:35,252.78,41649500,vasp,0.003676471,1,user_13
5505,vasp_std,1,272,1,3288,2020-11-17T20:13:28,2020-11-17T21:08:16,169.799,33152400,vasp,0.003676471,1,user_13
5506,vasp_std,1,272,1,1351,2020-11-17T20:29:04,2020-11-17T20:51:35,261.552,42037000,vasp,0.003676471,1,user_13
5507,vasp_std,1,272,1,1445,2020-11-17T20:41:51,2020-11-17T21:05:56,249.238,41602000,vasp,0.003676471,1,user_13
5508,vasp_std,1,272,1,1771,2020-11-17T20:41:51,2020-11-17T21:11:22,254.951,43638600,vasp,0.003676471,1,user_13
5509,vasp_std,1,272,1,1498,2020-11-17T20:41:51,2020-11-17T21:06:49,247.727,40923500,vasp,0.003676471,1,user_13
5510,vasp_std,1,272,1,1339,2020-11-17T20:41:51,2020-11-17T21:04:10,267.121,42885400,vasp,0.003676471,1,user_13
5511,vasp_wannier_ncl_cori,1,272,1,1536,2020-11-17T20:45:46,2020-11-17T21:11:22,260.441,43392200,vasp,0.003676471,1,user_13
5512,vasp_std,1,272,1,1473,2020-11-17T20:47:45,2020-11-17T21:12:18,260.121,41141200,vasp,0.003676471,1,user_13
5513,vasp_std,1,272,1,1424,2020-11-17T20:51:24,2020-11-17T21:15:08,233.436,38198100,vasp,0.003676471,1,user_13
5514,vasp_std,1,272,1,1473,2020-11-17T20:51:24,2020-11-17T21:15:57,267.131,39734900,vasp,0.003676471,1,user_13
5515,vasp_std,1,272,1,1545,2020-11-17T20:51:24,2020-11-17T21:17:09,246.719,39780700,vasp,0.003676471,1,user_13
5516,vasp_std,1,272,1,1393,2020-11-17T20:51:24,2020-11-17T21:14:37,250.857,39083800,vasp,0.003676471,1,user_13
5517,vasp_std,1,272,1,1596,2020-11-17T20:51:24,2020-11-17T21:18:00,261.12,40354200,vasp,0.003676471,1,user_13
5518,vasp_std,1,272,1,1560,2020-11-17T20:51:24,2020-11-17T21:17:24,249.305,40318600,vasp,0.003676471,1,user_13
5519,vasp_std,1,272,1,1654,2020-11-17T20:51:24,2020-11-17T21:18:58,261.781,41147100,vasp,0.003676471,1,user_13
5520,vasp_std,1,272,1,1656,2020-11-17T20:51:24,2020-11-17T21:19:00,263.022,39929100,vasp,0.003676471,1,user_13
5521,vasp_std,1,272,1,1517,2020-11-17T20:51:24,2020-11-17T21:16:41,266.835,39992100,vasp,0.003676471,1,user_13
5522,vasp_std,1,272,1,1435,2020-11-17T20:51:25,2020-11-17T21:15:20,249.129,40306100,vasp,0.003676471,1,user_13
5523,vasp_std,1,272,1,1485,2020-11-17T20:51:25,2020-11-17T21:16:10,245.256,38790700,vasp,0.003676471,1,user_13
5524,vasp_std,1,272,1,1368,2020-11-17T20:51:25,2020-11-17T21:14:13,258.272,40607400,vasp,0.003676471,1,user_13
5525,vasp_std,1,272,1,1644,2020-11-17T20:55:28,2020-11-17T21:22:52,262.817,38924500,vasp,0.003676471,1,user_13
5526,vasp_std_knl,1,272,1,1367,2020-11-17T20:55:28,2020-11-17T21:18:15,270.895,39812300,vasp,0.003676471,1,user_13
5527,vasp_std,1,272,1,1655,2020-11-17T20:55:28,2020-11-17T21:23:03,244.572,41056300,vasp,0.003676471,1,user_13
5528,vasp_std,1,272,1,1562,2020-11-17T20:55:28,2020-11-17T21:21:30,260.433,38572800,vasp,0.003676471,1,user_13
5529,vasp_std,1,272,1,1592,2020-11-17T20:55:28,2020-11-17T21:22:00,257.629,39830900,vasp,0.003676471,1,user_13
5530,vasp_std,1,272,1,1333,2020-11-17T20:55:28,2020-11-17T21:17:41,265.8,39059000,vasp,0.003676471,1,user_13
5531,vasp_std,1,272,1,1438,2020-11-17T20:55:28,2020-11-17T21:19:26,281.281,38247300,vasp,0.003676471,1,user_13
5532,vasp_ncl,1,272,1,1484,2020-11-17T20:55:28,2020-11-17T21:20:12,248.258,36863300,vasp,0.003676471,1,user_13
5533,vasp_std,1,272,1,1641,2020-11-17T21:02:50,2020-11-17T21:30:11,267.722,43727600,vasp,0.003676471,1,user_13
5534,vasp_std,1,272,1,1481,2020-11-17T21:02:50,2020-11-17T21:27:31,270.772,42488400,vasp,0.003676471,1,user_13
5535,vasp_std,1,272,1,1468,2020-11-17T21:02:50,2020-11-17T21:27:18,256.271,41398300,vasp,0.003676471,1,user_13
5536,vasp_std,1,272,1,1528,2020-11-17T21:02:50,2020-11-17T21:28:18,264.595,42645200,vasp,0.003676471,1,user_13
5537,vasp_std,1,272,1,1503,2020-11-17T21:02:50,2020-11-17T21:27:53,266.439,43450400,vasp,0.003676471,1,user_13
5538,vasp_std,1,272,1,1428,2020-11-17T21:12:24,2020-11-17T21:36:12,264.392,41949500,vasp,0.003676471,1,user_13
5539,vasp_std,1,272,1,1395,2020-11-17T21:12:24,2020-11-17T21:35:39,271.736,42978800,vasp,0.003676471,1,user_13
5540,vasp_std,1,272,1,1492,2020-11-17T21:12:24,2020-11-17T21:37:16,281.619,42493300,vasp,0.003676471,1,user_13
5541,vasp_std,1,272,1,1432,2020-11-17T21:12:24,2020-11-17T21:36:16,272.816,43044200,vasp,0.003676471,1,user_13
5542,vasp_std,1,272,1,1573,2020-11-17T21:16:41,2020-11-17T21:42:54,254.7,42016300,vasp,0.003676471,1,user_13
5543,vasp_std,1,272,1,1450,2020-11-17T21:29:22,2020-11-17T21:53:32,251.516,39662600,vasp,0.003676471,1,user_13
5544,vasp_std,1,272,1,1443,2020-11-17T21:36:30,2020-11-17T22:00:33,261.493,41987000,vasp,0.003676471,1,user_13
5545,vasp_std,1,272,1,1532,2020-11-17T21:36:30,2020-11-17T22:02:02,265.731,40295200,vasp,0.003676471,1,user_13
5546,vasp_std,1,272,1,1433,2020-11-17T21:37:01,2020-11-17T22:00:54,254.102,42812000,vasp,0.003676471,1,user_13
5547,vasp_std,1,272,1,1535,2020-11-17T21:38:58,2020-11-17T22:04:33,257.641,40623000,vasp,0.003676471,1,user_13
5548,vasp_std,1,272,1,1789,2020-11-17T21:41:36,2020-11-17T22:11:25,262.547,44770800,vasp,0.003676471,1,user_13
5549,vasp_std,1,272,1,1314,2020-11-17T21:43:25,2020-11-17T22:05:19,275.869,42219500,vasp,0.003676471,1,user_13
5550,vasp_std,1,272,1,1530,2020-11-17T21:43:26,2020-11-17T22:08:56,248.661,41660300,vasp,0.003676471,1,user_13
5551,vasp_std,1,272,1,1503,2020-11-17T21:43:26,2020-11-17T22:08:29,261.438,41257200,vasp,0.003676471,1,user_13
5552,vasp_std,1,272,1,1544,2020-11-17T21:43:26,2020-11-17T22:09:10,267.104,43972200,vasp,0.003676471,1,user_13
5553,vasp_std,1,272,1,1499,2020-11-17T21:43:26,2020-11-17T22:08:25,268.739,41409800,vasp,0.003676471,1,user_13
5554,vasp_std,1,272,1,1561,2020-11-17T21:43:26,2020-11-17T22:09:27,262.469,41794900,vasp,0.003676471,1,user_13
5555,vasp_std,1,272,1,1320,2020-11-17T21:43:27,2020-11-17T22:05:27,273.456,41179000,vasp,0.003676471,1,user_13
5556,vasp_std,1,272,1,1342,2020-11-17T21:43:27,2020-11-17T22:05:49,259.091,41555100,vasp,0.003676471,1,user_13
5557,vasp_std,1,272,1,1468,2020-11-17T21:43:27,2020-11-17T22:07:55,283.413,42960000,vasp,0.003676471,1,user_13
5558,vasp_std,1,272,1,1550,2020-11-17T21:45:16,2020-11-17T22:11:06,255.16,41085100,vasp,0.003676471,1,user_13
5559,vasp_std,1,272,1,1477,2020-11-17T21:45:16,2020-11-17T22:09:53,260.524,40249100,vasp,0.003676471,1,user_13
5560,vasp_std_knl,1,272,1,1479,2020-11-17T21:49:00,2020-11-17T22:13:39,266.822,41237600,vasp,0.003676471,1,user_13
5561,vasp_std,1,272,1,1522,2020-11-17T21:49:00,2020-11-17T22:14:22,262.23,40692200,vasp,0.003676471,1,user_13
5562,vasp_std,1,272,1,1414,2020-11-17T21:50:53,2020-11-17T22:14:27,264.961,41296900,vasp,0.003676471,1,user_13
5563,vasp_std,1,272,1,1473,2020-11-17T21:53:00,2020-11-17T22:17:33,252.849,41154300,vasp,0.003676471,1,user_13
5564,vasp_gam,1,272,1,1400,2020-11-17T22:11:47,2020-11-17T22:35:07,263.602,39200100,vasp,0.003676471,1,user_13
5565,vasp_gam,1,272,1,1463,2020-11-17T22:38:36,2020-11-17T23:02:59,259.846,43620000,vasp,0.003676471,1,user_13
5566,vasp_gam,1,272,1,1335,2020-11-17T22:38:36,2020-11-17T23:00:51,268.864,40801400,vasp,0.003676471,1,user_13
5567,vasp_gam,1,272,1,1364,2020-11-17T22:38:36,2020-11-17T23:01:20,267.42,44319300,vasp,0.003676471,1,user_13
5568,vasp_gam,1,272,1,1439,2020-11-17T23:01:37,2020-11-17T23:25:36,268.72,42883200,vasp,0.003676471,1,user_13
5569,vasp_std,1,272,1,1375,2020-11-17T23:03:22,2020-11-17T23:26:17,269.506,43663800,vasp,0.003676471,1,user_13
5570,vasp_std,1,272,1,1444,2020-11-17T23:03:22,2020-11-17T23:27:26,261.63,42430300,vasp,0.003676471,1,user_13
5571,vasp_std,1,272,1,1565,2020-11-17T23:03:22,2020-11-17T23:29:27,263.867,41716200,vasp,0.003676471,1,user_13
5572,vasp_gam,1,272,1,1500,2020-11-17T23:03:22,2020-11-17T23:28:22,257.224,43288000,vasp,0.003676471,1,user_13
5573,vasp_gam,1,272,1,1644,2020-11-17T23:08:02,2020-11-17T23:35:26,252.32,40173200,vasp,0.003676471,1,user_13
